Date,Time,8,9,10
1/4/2020,0:15,0,0,0
1/4/2020,0:30,0,0,0
1/4/2020,0:45,0,0,0
1/4/2020,1:00,0,0,0
1/4/2020,1:15,0,0,0
1/4/2020,1:30,0,0,0
1/4/2020,1:45,0,0,0
1/4/2020,2:00,0,0,0
1/4/2020,2:15,0,0,0
1/4/2020,2:30,0,0,0
1/4/2020,2:45,0,0,0
1/4/2020,3:00,0,0,0
1/4/2020,3:15,0,0,0
1/4/2020,3:30,0,0,0
1/4/2020,3:45,0,0,0
1/4/2020,4:00,0,0,0
1/4/2020,4:15,0,0,0
1/4/2020,4:30,0,0,0
1/4/2020,4:45,0,0,0
1/4/2020,5:00,0,0,0
1/4/2020,5:15,0,0,0
1/4/2020,5:30,0,0,0
1/4/2020,5:45,0,0,0
1/4/2020,6:00,0,0,0
1/4/2020,6:15,0,0,0
1/4/2020,6:30,0,0,0
1/4/2020,6:45,0,0,0
1/4/2020,7:00,0,0,0
1/4/2020,7:15,0,0,0
1/4/2020,7:30,0,0,0
1/4/2020,7:45,0,0,0
1/4/2020,8:00,0,0,0
1/4/2020,8:15,0,0,0
1/4/2020,8:30,0,0,0
1/4/2020,8:45,0,0,0
1/4/2020,9:00,0,0,0
1/4/2020,9:15,0,0,0
1/4/2020,9:30,0,0,0
1/4/2020,9:45,0,0,0
1/4/2020,10:00,0,0,0
1/4/2020,10:15,0,0,0
1/4/2020,10:30,0,0,0
1/4/2020,10:45,0,0,0
1/4/2020,11:00,0,0,0
1/4/2020,11:15,0,0,0
1/4/2020,11:30,0,0,0
1/4/2020,11:45,0,0,0
1/4/2020,12:00,0,0,0
1/4/2020,12:15,0,0,0
1/4/2020,12:30,0,0,0
1/4/2020,12:45,0,0,0
1/4/2020,13:00,0,0,0
1/4/2020,13:15,0,0,0
1/4/2020,13:30,0,0,0
1/4/2020,13:45,0,0,0
1/4/2020,14:00,0,0,0
1/4/2020,14:15,0,0,0
1/4/2020,14:30,0,0,0
1/4/2020,14:45,0,0,0
1/4/2020,15:00,0,0,0
1/4/2020,15:15,0,0,0
1/4/2020,15:30,0,0,0
1/4/2020,15:45,0,0,0
1/4/2020,16:00,0,0,0
1/4/2020,16:15,0,0,0
1/4/2020,16:30,0,0,0
1/4/2020,16:45,0,0,0
1/4/2020,17:00,0,0,0
1/4/2020,17:15,0,0,0
1/4/2020,17:30,0,0,0
1/4/2020,17:45,0,0,0
1/4/2020,18:00,0,0,0
1/4/2020,18:15,0,0,0
1/4/2020,18:30,0,0,0
1/4/2020,18:45,0,0,0
1/4/2020,19:00,0,0,0
1/4/2020,19:15,0,0,0
1/4/2020,19:30,0,0,0
1/4/2020,19:45,0,0,0
1/4/2020,20:00,0,0,0
1/4/2020,20:15,0,0,0
1/4/2020,20:30,0,0,0
1/4/2020,20:45,0,0,0
1/4/2020,21:00,0,0,0
1/4/2020,21:15,0,0,0
1/4/2020,21:30,0,0,0
1/4/2020,21:45,0,0,0
1/4/2020,22:00,0,0,0
1/4/2020,22:15,0,0,0
1/4/2020,22:30,0,0,0
1/4/2020,22:45,0,0,0
1/4/2020,23:00,0,0,0
1/4/2020,23:15,0,0,0
1/4/2020,23:30,0,0,0
1/4/2020,23:45,0,0,0
1/5/2020,0:00,0,0,0
1/5/2020,0:15,0,0,0
1/5/2020,0:30,0,0,0
1/5/2020,0:45,0,0,0
1/5/2020,1:00,0,0,0
1/5/2020,1:15,0,0,0
1/5/2020,1:30,0,0,0
1/5/2020,1:45,0,0,0
1/5/2020,2:00,0,0,0
1/5/2020,2:15,0,0,0
1/5/2020,2:30,0,0,0
1/5/2020,2:45,0,0,0
1/5/2020,3:00,0,0,0
1/5/2020,3:15,0,0,0
1/5/2020,3:30,0,0,0
1/5/2020,3:45,0,0,0
1/5/2020,4:00,0,0,0
1/5/2020,4:15,0,0,0
1/5/2020,4:30,0,0,0
1/5/2020,4:45,0,0,0
1/5/2020,5:00,26.32116602,8.639200241,0
1/5/2020,5:15,46.00729118,26.96109963,0
1/5/2020,5:30,75.24149005,51.97923149,0
1/5/2020,5:45,113.3324859,82.00417443,0
1/5/2020,6:00,160.6230022,116.1603281,1.27922538
1/5/2020,6:15,186.6162884,134.4515465,3.205371419
1/5/2020,6:30,214.0161495,153.5619595,5.626342354
1/5/2020,6:45,242.7000687,173.4444436,8.443917877
1/5/2020,7:00,272.5673589,194.0573341,11.59790872
1/5/2020,7:15,223.7282085,157.82073,6.207670272
1/5/2020,7:30,178.3197764,124.0103044,2.046823449
1/5/2020,7:45,136.9094573,92.90143141,0
1/5/2020,8:00,100.432028,64.85244543,0
1/5/2020,8:15,82.01907211,34.88822069,0
1/5/2020,8:30,65.79322606,12.21961106,0
1/5/2020,8:45,51.42151185,2.485911482,0
1/5/2020,9:00,39.60034992,0.055636636,0
1/5/2020,9:15,39.33356073,0,0
1/5/2020,9:30,39.06936963,0,0
1/5/2020,9:45,38.8080343,0,0
1/5/2020,10:00,38.5499371,0,0
1/5/2020,10:15,34.29858209,0,0
1/5/2020,10:30,30.22369461,0,0
1/5/2020,10:45,26.31622356,0,0
1/5/2020,11:00,22.58566992,0,0
1/5/2020,11:15,0,0,0
1/5/2020,11:30,0,0,0
1/5/2020,11:45,0,0,0
1/5/2020,12:00,0,0,0
1/5/2020,12:15,0,0,0
1/5/2020,12:30,0,0,0
1/5/2020,12:45,0,0,0
1/5/2020,13:00,0,0,0
1/5/2020,13:15,0,0,0
1/5/2020,13:30,0,0,0
1/5/2020,13:45,0,0,0
1/5/2020,14:00,0,0,0
1/5/2020,14:15,0,0,0
1/5/2020,14:30,0,0,0
1/5/2020,14:45,0,0,0
1/5/2020,15:00,0,0,0
1/5/2020,15:15,0,0,0
1/5/2020,15:30,0,0,0
1/5/2020,15:45,0,0,0
1/5/2020,16:00,0,0,0
1/5/2020,16:15,0,0,0
1/5/2020,16:30,0,0,0
1/5/2020,16:45,0,0,0
1/5/2020,17:00,12.33217075,0,0
1/5/2020,17:15,0,0,0
1/5/2020,17:30,0,0,0
1/5/2020,17:45,0,0,0
1/5/2020,18:00,0,0,0
1/5/2020,18:15,0,0,0
1/5/2020,18:30,0,0,0
1/5/2020,18:45,0,0,0
1/5/2020,19:00,0,0,0
1/5/2020,19:15,0,0,0
1/5/2020,19:30,0,0,0
1/5/2020,19:45,0,0,0
1/5/2020,20:00,0,0,0
1/5/2020,20:15,0,0,0
1/5/2020,20:30,0,0,0
1/5/2020,20:45,0,0,0
1/5/2020,21:00,0,0,0
1/5/2020,21:15,0,0,0
1/5/2020,21:30,0,0,0
1/5/2020,21:45,0,0,0
1/5/2020,22:00,0,0,0
1/5/2020,22:15,0,0,0
1/5/2020,22:30,0,0,0
1/5/2020,22:45,0,0,0
1/5/2020,23:00,0,0,0
1/5/2020,23:15,0,0,0
1/5/2020,23:30,0,0,0
1/5/2020,23:45,0,0,0
1/6/2020,0:00,12.63325353,0,0
1/6/2020,0:15,12.59758539,0,0
1/6/2020,0:30,12.56195,0,0
1/6/2020,0:45,12.52634738,0,0
1/6/2020,1:00,12.49077759,0,0
1/6/2020,1:15,16.94161682,0,0
1/6/2020,1:30,21.80794584,0,0
1/6/2020,1:45,27.05129483,0,0
1/6/2020,2:00,32.64104316,0,0
1/6/2020,2:15,0,0,0
1/6/2020,2:30,0,0,0
1/6/2020,2:45,0,0,0
1/6/2020,3:00,0,0,0
1/6/2020,3:15,0,0,0
1/6/2020,3:30,0,0,0
1/6/2020,3:45,0,0,0
1/6/2020,4:00,0,0,0
1/6/2020,4:15,0,0,0
1/6/2020,4:30,0,0,0
1/6/2020,4:45,0,0,0
1/6/2020,5:00,0,0,0
1/6/2020,5:15,0,0,0
1/6/2020,5:30,0,0,0
1/6/2020,5:45,0,0,0
1/6/2020,6:00,0,0,0
1/6/2020,6:15,0,0,0
1/6/2020,6:30,0,0,0
1/6/2020,6:45,0,0,0
1/6/2020,7:00,0,0,0
1/6/2020,7:15,0,0,0
1/6/2020,7:30,0,0,0
1/6/2020,7:45,0,0,0
1/6/2020,8:00,0,0,0
1/6/2020,8:15,0,0,0
1/6/2020,8:30,0,0,0
1/6/2020,8:45,0,0,0
1/6/2020,9:00,0,0,0
1/6/2020,9:15,0,0,0
1/6/2020,9:30,0,0,0
1/6/2020,9:45,0,0,0
1/6/2020,10:00,0,0,0
1/6/2020,10:15,0,0,0
1/6/2020,10:30,0,0,0
1/6/2020,10:45,0,0,0
1/6/2020,11:00,0,0,0
1/6/2020,11:15,0,0,0
1/6/2020,11:30,0,0,0
1/6/2020,11:45,0,0,0
1/6/2020,12:00,0,0,0
1/6/2020,12:15,0,0,0
1/6/2020,12:30,0,0,0
1/6/2020,12:45,0,0,0
1/6/2020,13:00,0,0,0
1/6/2020,13:15,0,0,0
1/6/2020,13:30,0,0,0
1/6/2020,13:45,0,0,0
1/6/2020,14:00,0,0,0
1/6/2020,14:15,0,0,0
1/6/2020,14:30,0,0,0
1/6/2020,14:45,0,0,0
1/6/2020,15:00,0,0,0
1/6/2020,15:15,0,0,0
1/6/2020,15:30,0,0,0
1/6/2020,15:45,0,0,0
1/6/2020,16:00,0,0,0
1/6/2020,16:15,0,0,0
1/6/2020,16:30,0,0,0
1/6/2020,16:45,0,0,0
1/6/2020,17:00,0,0,0
1/6/2020,17:15,0,0,0
1/6/2020,17:30,0,0,0
1/6/2020,17:45,0,0,0
1/6/2020,18:00,0,0,0
1/6/2020,18:15,0,0,0
1/6/2020,18:30,0,0,0
1/6/2020,18:45,0,0,0
1/6/2020,19:00,19.62848294,0,0
1/6/2020,19:15,18.18069976,0,0
1/6/2020,19:30,16.76913857,0,0
1/6/2020,19:45,15.39492645,0,0
1/6/2020,20:00,14.0592854,0,0
1/6/2020,20:15,15.51459054,0,0
1/6/2020,20:30,17.01543959,0,0
1/6/2020,20:45,18.56027464,0,0
1/6/2020,21:00,20.14766776,0,0
1/6/2020,21:15,18.65076877,0,0
1/6/2020,21:30,17.19158508,0,0
1/6/2020,21:45,15.77130246,0,0
1/6/2020,22:00,14.3912073,0,0
1/6/2020,22:15,0,0,0
1/6/2020,22:30,0,0,0
1/6/2020,22:45,0,0,0
1/6/2020,23:00,0,0,0
1/6/2020,23:15,0,0,0
1/6/2020,23:30,0,0,0
1/6/2020,23:45,0,0,0
1/7/2020,0:00,0,0,0
1/7/2020,0:15,0,0,0
1/7/2020,0:30,0,0,0
1/7/2020,0:45,0,0,0
1/7/2020,1:00,0,0,0
1/7/2020,1:15,0,0,0
1/7/2020,1:30,0,0,0
1/7/2020,1:45,0,0,0
1/7/2020,2:00,0,0,0
1/7/2020,2:15,0,0,0
1/7/2020,2:30,0,0,0
1/7/2020,2:45,0,0,0
1/7/2020,3:00,0,0,0
1/7/2020,3:15,0,0,0
1/7/2020,3:30,0,0,0
1/7/2020,3:45,0,0,0
1/7/2020,4:00,0,0,0
1/7/2020,4:15,0,0,0
1/7/2020,4:30,0,0,0
1/7/2020,4:45,0,0,0
1/7/2020,5:00,0,0,0
1/7/2020,5:15,0,0,0
1/7/2020,5:30,0,0,0
1/7/2020,5:45,0,0,0
1/7/2020,6:00,0,0,0
1/7/2020,6:15,0,0,0
1/7/2020,6:30,0,0,0
1/7/2020,6:45,0,0,0
1/7/2020,7:00,0,0,0
1/7/2020,7:15,0,0,0
1/7/2020,7:30,0,0,0
1/7/2020,7:45,0,0,0
1/7/2020,8:00,0,0,0
1/7/2020,8:15,0,0,0
1/7/2020,8:30,0,0,0
1/7/2020,8:45,0,0,0
1/7/2020,9:00,0,0,0
1/7/2020,9:15,0,0,0
1/7/2020,9:30,0,0,0
1/7/2020,9:45,0,0,0
1/7/2020,10:00,0,0,0
1/7/2020,10:15,0,0,0
1/7/2020,10:30,0,0,0
1/7/2020,10:45,0,0,0
1/7/2020,11:00,0,0,0
1/7/2020,11:15,0,0,0
1/7/2020,11:30,0,0,0
1/7/2020,11:45,0,0,0
1/7/2020,12:00,0,0,0
1/7/2020,12:15,0,0,0
1/7/2020,12:30,0,0,0
1/7/2020,12:45,0,0,0
1/7/2020,13:00,0,0,0
1/7/2020,13:15,0,0,0
1/7/2020,13:30,0,0,0
1/7/2020,13:45,0,0,0
1/7/2020,14:00,0,0,0
1/7/2020,14:15,0,0,0
1/7/2020,14:30,0,0,0
1/7/2020,14:45,0,0,0
1/7/2020,15:00,0,0,0
1/7/2020,15:15,0,0,0
1/7/2020,15:30,0,0,0
1/7/2020,15:45,0,0,0
1/7/2020,16:00,0,0,0
1/7/2020,16:15,0,0,0
1/7/2020,16:30,0,0,0
1/7/2020,16:45,0,0,0
1/7/2020,17:00,0,0,0
1/7/2020,17:15,0,0,0
1/7/2020,17:30,0,0,0
1/7/2020,17:45,0,0,0
1/7/2020,18:00,0,0,0
1/7/2020,18:15,0,0,0
1/7/2020,18:30,0,0,0
1/7/2020,18:45,0,0,0
1/7/2020,19:00,18.47841733,0,0
1/7/2020,19:15,0,0,0
1/7/2020,19:30,0,0,0
1/7/2020,19:45,0,0,0
1/7/2020,20:00,0,0,0
1/7/2020,20:15,0,0,0
1/7/2020,20:30,0,0,0
1/7/2020,20:45,0,0,0
1/7/2020,21:00,0,0,0
1/7/2020,21:15,0,0,0
1/7/2020,21:30,0,0,0
1/7/2020,21:45,0,0,0
1/7/2020,22:00,0,0,0
1/7/2020,22:15,0,0,0
1/7/2020,22:30,0,0,0
1/7/2020,22:45,0,0,0
1/7/2020,23:00,0,0,0
1/7/2020,23:15,0,0,0
1/7/2020,23:30,0,0,0
1/7/2020,23:45,0,0,0
1/8/2020,0:00,0,0,0
1/8/2020,0:15,0,0,0
1/8/2020,0:30,0,0,0
1/8/2020,0:45,0,0,0
1/8/2020,1:00,0,0,0
1/8/2020,1:15,0,0,0
1/8/2020,1:30,0,0,0
1/8/2020,1:45,0,0,0
1/8/2020,2:00,0,0,0
1/8/2020,2:15,0,0,0
1/8/2020,2:30,0,0,0
1/8/2020,2:45,0,0,0
1/8/2020,3:00,0,0,0
1/8/2020,3:15,0,0,0
1/8/2020,3:30,0,0,0
1/8/2020,3:45,0,0,0
1/8/2020,4:00,0,0,0
1/8/2020,4:15,0,0,0
1/8/2020,4:30,0,0,0
1/8/2020,4:45,0,0,0
1/8/2020,5:00,0,0,0
1/8/2020,5:15,0,0,0
1/8/2020,5:30,0,0,0
1/8/2020,5:45,0,0,0
1/8/2020,6:00,0,0,0
1/8/2020,6:15,0,0,0
1/8/2020,6:30,0,0,0
1/8/2020,6:45,0,0,0
1/8/2020,7:00,0,0,0
1/8/2020,7:15,0,0,0
1/8/2020,7:30,0,0,0
1/8/2020,7:45,0,0,0
1/8/2020,8:00,0,0,0
1/8/2020,8:15,0,0,0
1/8/2020,8:30,0,0,0
1/8/2020,8:45,0,0,0
1/8/2020,9:00,0,0,0
1/8/2020,9:15,0,0,0
1/8/2020,9:30,0,0,0
1/8/2020,9:45,0,0,0
1/8/2020,10:00,0,0,0
1/8/2020,10:15,0,0,0
1/8/2020,10:30,0,0,0
1/8/2020,10:45,0,0,0
1/8/2020,11:00,0,0,0
1/8/2020,11:15,0,0,0
1/8/2020,11:30,0,0,0
1/8/2020,11:45,0,0,0
1/8/2020,12:00,0,0,0
1/8/2020,12:15,0,0,0
1/8/2020,12:30,0,0,0
1/8/2020,12:45,0,0,0
1/8/2020,13:00,0,0,0
1/8/2020,13:15,0,0,0
1/8/2020,13:30,0,0,0
1/8/2020,13:45,0,0,0
1/8/2020,14:00,0,0,0
1/8/2020,14:15,0,0,0
1/8/2020,14:30,0,0,0
1/8/2020,14:45,0,0,0
1/8/2020,15:00,0,0,0
1/8/2020,15:15,0,0,0
1/8/2020,15:30,0,0,0
1/8/2020,15:45,0,0,0
1/8/2020,16:00,0,0,0
1/8/2020,16:15,0,0,0
1/8/2020,16:30,0,0,0
1/8/2020,16:45,0,0,0
1/8/2020,17:00,0,0,0
1/8/2020,17:15,0,0,0
1/8/2020,17:30,0,0,0
1/8/2020,17:45,0,0,0
1/8/2020,18:00,0,0,0
1/8/2020,18:15,0,0,0
1/8/2020,18:30,0,0,0
1/8/2020,18:45,0,0,0
1/8/2020,19:00,0,0,0
1/8/2020,19:15,0,0,0
1/8/2020,19:30,0,0,0
1/8/2020,19:45,0,0,0
1/8/2020,20:00,0,0,0
1/8/2020,20:15,0,0,0
1/8/2020,20:30,0,0,0
1/8/2020,20:45,0,0,0
1/8/2020,21:00,0,0,0
