Date,Time,8,9,10,12,19,34,71,84,88
1/1/2020,8:45,0,0,0,0,0,0,0,0,0
1/1/2020,9:00,0,0,0,0,0,0,0,0,0
1/1/2020,9:15,0,0,0,0,0,0,0,0,0
1/1/2020,9:30,0,0,0,0,0,0,0,0,0
1/1/2020,9:45,0,0,0,0,0,0,0,0,0
1/1/2020,10:00,0,0,0,0,0,0,0,0,0
1/1/2020,10:15,0,0,0,0,0,0,0,0,0
1/1/2020,10:30,0,0,0,0,0,0,0,0,0
1/1/2020,10:45,0,0,0,0,0,0,0,0,0
1/1/2020,11:00,0,0,0,0,0,0,0,0,0
1/1/2020,11:15,0,0,0,0,0,0,0,0,0
1/1/2020,11:30,0,0,0,0,0,0,0,0,0
1/1/2020,11:45,0,0,0,0,0,0,0,0,0
1/1/2020,12:00,0,0,0,0,0,0,0,0,0
1/1/2020,12:15,0,0,0,0,0,0,0,0,0
1/1/2020,12:30,0,0,0,0,0,0,0,0,0
1/1/2020,12:45,0,0,0,0,0,0,0,0,0
1/1/2020,13:00,0,0,0,0,0,0,0,0,0
1/1/2020,13:15,0,0,0,0,0,0,0,0,0
1/1/2020,13:30,0,0,0,0,0,0,0,0,0
1/1/2020,13:45,0,0,0,0,0,0,0,0,0
1/1/2020,14:00,0,0,0,0,0,0,0,0,0
1/1/2020,14:15,0,0,0,0,0,0,0,0,0
1/1/2020,14:30,0,0,0,0,0,0,0,0,0
1/1/2020,14:45,0,0,0,0,0,0,0,0,0
1/1/2020,15:00,0,0,0,0,0,0,0,0,0
1/1/2020,15:15,0,0,0,0,0,0,0,0,0
1/1/2020,15:30,0,0,0,0,0,0,0,0,0
1/1/2020,15:45,0,0,0,0,0,0,0,0,0
1/1/2020,16:00,0,0,0,0,0,0,0,0,0
1/1/2020,16:15,0,0,0,0,0,0,0,0,0
1/1/2020,16:30,0,0,0,0,0,0,0,0,0
1/1/2020,16:45,0,0,0,0,0,0,0,0,0
1/1/2020,17:00,0,0,0,0,0,0,0,0,0
1/1/2020,17:15,0,0,0,0,0,0,0,0,0
1/1/2020,17:30,0,0,0,0,0,0,0,0,0
1/1/2020,17:45,0,0,0,0,0,0,0,0,0
1/1/2020,18:00,0,0,0,0,0,0,0,0,0
1/1/2020,18:15,0,0,0,0,0,0,0,0,0
1/1/2020,18:30,0,0,0,0,0,0,0,0,0
1/1/2020,18:45,0,0,0,0,0,0,0,0,0
1/1/2020,19:00,0,0,0,0,0,0,0,0,0
1/1/2020,19:15,0,0,0,0,0,0,0,0,0
1/1/2020,19:30,0,0,0,0,0,0,0,0,0
1/1/2020,19:45,0,0,0,0,0,0,0,0,0
1/1/2020,20:00,0,0,0,0,0,0,0,0,0
1/1/2020,20:15,0,0,0,0,0,0,0,0,0
1/1/2020,20:30,0,0,0,0,0,0,0,0,0
1/1/2020,20:45,0,0,0,0,0,0,0,0,0
1/1/2020,21:00,0,0,0,0,0,0,0,0,0
1/1/2020,21:15,0,0,0,0,0,0,0,0,0
1/1/2020,21:30,0,0,0,0,0,0,0,0,0
1/1/2020,21:45,0,0,0,0,0,0,0,0,0
1/1/2020,22:00,0,0,0,0,0,0,0,0,0
1/1/2020,22:15,0,0,0,0,0,0,0,0,0
1/1/2020,22:30,0,0,0,0,0,0,0,0,0
1/1/2020,22:45,0,0,0,0,0,0,0,0,0
1/1/2020,23:00,0,0,0,0,0,0,0,0,0
1/1/2020,23:15,0,0,0,0,0,0,0,0,0
1/1/2020,23:30,0,0,0,0,0,0,0,0,0
1/1/2020,23:45,0,0,0,0,0,0,0,0,0
1/2/2020,0:00,0,0,0,0,0,0,0,0,0
1/2/2020,0:15,0,0,0,0,0,0,0,0,0
1/2/2020,0:30,0,0,0,0,0,0,0,0,0
1/2/2020,0:45,0,0,0,0,0,0,0,0,0
1/2/2020,1:00,0,0,0,0,0,0,0,0,0
1/2/2020,1:15,0,0,0,0,0,0,0,0,0
1/2/2020,1:30,0,0,0,0,0,0,0,0,0
1/2/2020,1:45,0,0,0,0,0,0,0,0,0
1/2/2020,2:00,0,0,0,0,0,0,0,0,0
1/2/2020,2:15,0,0,0,0,0,0,0,0,0
1/2/2020,2:30,0,0,0,0,0,0,0,0,0
1/2/2020,2:45,0,0,0,0,0,0,0,0,0
1/2/2020,3:00,0,0,0,0,0,0,0,0,0
1/2/2020,3:15,0,0,0,0,0,0,0,0,0
1/2/2020,3:30,0,0,0,0,0,0,0,0,0
1/2/2020,3:45,0,0,0,0,0,0,0,0,0
1/2/2020,4:00,0,0,0,0,0,0,0,0,0
1/2/2020,4:15,0,0,0,0,0,0,0,0,0
1/2/2020,4:30,0,0,0,0,0,0,0,0,0
1/2/2020,4:45,0,0,0,0,0,0,0,0,0
1/2/2020,5:00,0,0,0,0,0,0,0,0,0
1/2/2020,5:15,0,0,0,0,0,0,0,0,0
1/2/2020,5:30,0,0,0,0,0,0,0,0,0
1/2/2020,5:45,0,0,0,0,0,0,0,0,0
1/2/2020,6:00,0,0,0,0,0,0,0,0,0
1/2/2020,6:15,0,0,0,0,0,0,0,0,0
1/2/2020,6:30,0,0,0,0,0,0,0,0,0
1/2/2020,6:45,0,0,0,0,0,0,0,0,0
1/2/2020,7:00,0,0,0,0,0,0,0,0,0
1/2/2020,7:15,0,0,0,0,0,0,0,0,0
1/2/2020,7:30,0,0,0,0,0,0,0,0,0
1/2/2020,7:45,0,0,0,0,0,0,0,0,0
1/2/2020,8:00,0,0,0,0,0,0,0,0,0
1/2/2020,8:15,0,0,0,0,0,0,0,0,0
1/2/2020,8:30,0,0,0,0,0,0,0,0,0
1/2/2020,8:45,0,0,0,0,0,0,0,0,0
1/2/2020,9:00,0,0,0,0,0,0,0,0,0
1/2/2020,9:15,0,0,0,0,0,0,0,0,0
1/2/2020,9:30,0,0,0,0,0,0,0,0,0
1/2/2020,9:45,0,0,0,0,0,0,0,0,0
1/2/2020,10:00,0,0,0,0,0,0,0,0,0
1/2/2020,10:15,0,0,0,0,0,0,0,0,0
1/2/2020,10:30,0,0,0,0,0,0,0,0,0
1/2/2020,10:45,0,0,0,0,0,0,0,0,0
1/2/2020,11:00,0,0,0,0,0,0,0,0,0
1/2/2020,11:15,0,0,0,0,0,0,0,0,0
1/2/2020,11:30,0,0,0,0,0,0,0,0,0
1/2/2020,11:45,0,0,0,0,0,0,0,0,0
1/2/2020,12:00,0,0,0,0,0,0,0,0,0
1/2/2020,12:15,0,0,0,0,0,0,0,0,0
1/2/2020,12:30,0,0,0,0,0,0,0,0,0
1/2/2020,12:45,0,0,0,0,0,0,0,0,0
1/2/2020,13:00,0,0,0,0,0,0,0,0,0
1/2/2020,13:15,0,0,0,0,0,0,0,0,0
1/2/2020,13:30,0,0,0,0,0,0,0,0,0
1/2/2020,13:45,0,0,0,0,0,0,0,0,0
1/2/2020,14:00,0,0,0,0,0,0,0,0,0
1/2/2020,14:15,0,0,0,0,0,0,0,0,0
1/2/2020,14:30,0,0,0,0,0,0,0,0,0
1/2/2020,14:45,0,0,0,0,0,0,0,0,0
1/2/2020,15:00,0,0,0,0,0,0,0,0,0
1/2/2020,15:15,0,0,0,0,0,0,0,0,0
1/2/2020,15:30,0,0,0,0,0,0,0,0,0
1/2/2020,15:45,0,0,0,0,0,0,0,0,0
1/2/2020,16:00,0,0,0,0,0,0,0,0,0
1/2/2020,16:15,0,0,0,0,0,0,0,0,0
1/2/2020,16:30,0,0,0,0,0,0,0,0,0
1/2/2020,16:45,0,0,0,0,0,0,0,0,0
1/2/2020,17:00,0,0,0,0,0,0,0,0,0
1/2/2020,17:15,0,0,0,0,0,0,0,0,0
1/2/2020,17:30,0,0,0,0,0,0,0,0,0
1/2/2020,17:45,0,0,0,0,0,0,0,0,0
1/2/2020,18:00,0,0,0,0,0,0,0,0,0
1/2/2020,18:15,0,0,0,0,0,0,0,0,0
1/2/2020,18:30,0,0,0,0,0,0,0,0,0
1/2/2020,18:45,0,0,0,0,0,0,0,0,0
1/2/2020,19:00,0,0,0,0,0,0,0,0,0
1/2/2020,19:15,0,0,0,0,0,0,0,0,0
1/2/2020,19:30,0,0,0,0,0,0,0,0,0
1/2/2020,19:45,0,0,0,0,0,0,0,0,0
1/2/2020,20:00,0,0,0,0,0,0,0,0,0
1/2/2020,20:15,0,0,0,0,0,0,0,0,0
1/2/2020,20:30,0,0,0,0,0,0,0,0,0
1/2/2020,20:45,0,0,0,0,0,0,0,0,0
1/2/2020,21:00,0,0,0,0,0,0,0,0,0
1/2/2020,21:15,0,0,0,0,0,0,0,0,0
1/2/2020,21:30,0,0,0,0,0,0,0,0,0
1/2/2020,21:45,0,0,0,0,0,0,0,0,0
1/2/2020,22:00,0,0,0,0,0,0,0,0,0
1/2/2020,22:15,0,0,0,0,0,0,0,0,0
1/2/2020,22:30,0,0,0,0,0,0,0,0,0
1/2/2020,22:45,0,0,0,0,0,0,0,0,0
1/2/2020,23:00,0,0,0,0,0,0,0,0,0
1/2/2020,23:15,0,0,0,0,0,0,0,0,0
1/2/2020,23:30,0,0,0,0,0,0,0,0,0
1/2/2020,23:45,0,0,0,0,0,0,0,0,0
1/3/2020,0:00,0,0,0,0,0,0,0,0,0
1/3/2020,0:15,0,0,0,0,0,0,0,0,0
1/3/2020,0:30,0,0,0,0,0,0,0,0,0
1/3/2020,0:45,0,0,0,0,0,0,0,0,0
1/3/2020,1:00,0,0,0,0,0,0,0,0,0
1/3/2020,1:15,0,0,0,0,0,0,0,0,0
1/3/2020,1:30,0,0,0,0,0,0,0,0,0
1/3/2020,1:45,0,0,0,0,0,0,0,0,0
1/3/2020,2:00,0,0,0,0,0,0,0,0,0
1/3/2020,2:15,0,0,0,0,0,0,0,0,0
1/3/2020,2:30,0,0,0,0,0,0,0,0,0
1/3/2020,2:45,0,0,0,0,0,0,0,0,0
1/3/2020,3:00,0,0,0,0,0,0,0,0,0
1/3/2020,3:15,0,0,0,0,0,0,0,0,0
1/3/2020,3:30,0,0,0,0,0,0,0,0,0
1/3/2020,3:45,0,0,0,0,0,0,0,0,0
1/3/2020,4:00,0,0,0,0,0,0,0,0,0
1/3/2020,4:15,0,0,0,0,0,0,0,0,0
1/3/2020,4:30,0,0,0,0,0,0,0,0,0
1/3/2020,4:45,0,0,0,0,0,0,0,0,0
1/3/2020,5:00,0,0,0,0,0,0,0,0,0
1/3/2020,5:15,0,0,0,0,0,0,0,0,0
1/3/2020,5:30,0,0,0,0,0,0,0,0,0
1/3/2020,5:45,0,0,0,0,0,0,0,0,0
1/3/2020,6:00,0,0,0,0,0,0,0,0,0
1/3/2020,6:15,0,0,0,0,0,0,0,0,0
1/3/2020,6:30,0,0,0,0,0,0,0,0,0
1/3/2020,6:45,0,0,0,0,0,0,0,0,0
1/3/2020,7:00,0,0,0,0,0,0,0,0,0
1/3/2020,7:15,0,0,0,0,0,0,0,0,0
1/3/2020,7:30,0,0,0,0,0,0,0,0,0
1/3/2020,7:45,0,0,0,0,0,0,0,0,0
1/3/2020,8:00,0,0,0,0,0,0,0,0,0
1/3/2020,8:15,0,0,0,0,0,0,0,0,0
1/3/2020,8:30,0,0,0,0,0,0,0,0,0
1/3/2020,8:45,0,0,0,0,0,0,0,0,0
1/3/2020,9:00,0,0,0,0,0,0,0,0,0
1/3/2020,9:15,0,0,0,0,0,0,0,0,0
1/3/2020,9:30,0,0,0,0,0,0,0,0,0
1/3/2020,9:45,0,0,0,0,0,0,0,0,0
1/3/2020,10:00,0,0,0,0,0,0,0,0,0
1/3/2020,10:15,0,0,0,0,0,0,0,0,0
1/3/2020,10:30,0,0,0,0,0,0,0,0,0
1/3/2020,10:45,0,0,0,0,0,0,0,0,0
1/3/2020,11:00,0,0,0,0,0,0,0,0,0
1/3/2020,11:15,0,0,0,0,0,0,0,0,0
1/3/2020,11:30,0,0,0,0,0,0,0,0,0
1/3/2020,11:45,0,0,0,0,0,0,0,0,0
1/3/2020,12:00,0,0,0,0,0,0,0,0,0
1/3/2020,12:15,0,0,0,0,0,0,0,0,0
1/3/2020,12:30,0,0,0,0,0,0,0,0,0
1/3/2020,12:45,0,0,0,0,0,0,0,0,0
1/3/2020,13:00,0,0,0,0,0,0,0,0,0
1/3/2020,13:15,0,0,0,0,0,0,0,0,0
1/3/2020,13:30,0,0,0,0,0,0,0,0,0
1/3/2020,13:45,0,0,0,0,0,0,0,0,0
1/3/2020,14:00,0,0,0,0,0,0,0,0,0
1/3/2020,14:15,0,0,0,0,0,0,0,0,0
1/3/2020,14:30,0,0,0,0,0,0,0,0,0
1/3/2020,14:45,0,0,0,0,0,0,0,0,0
1/3/2020,15:00,0,0,0,0,0,0,0,0,0
1/3/2020,15:15,0,0,0,0,0,0,0,0,0
1/3/2020,15:30,0,0,0,0,0,0,0,0,0
1/3/2020,15:45,0,0,0,0,0,0,0,0,0
1/3/2020,16:00,0,0,0,0,0,0,0,0,0
1/3/2020,16:15,0,0,0,0,0,0,0,0,0
1/3/2020,16:30,0,0,0,0,0,0,0,0,0
1/3/2020,16:45,0,0,0,0,0,0,0,0,0
1/3/2020,17:00,0,0,0,0,0,0,0,0,0
1/3/2020,17:15,0,0,0,0,0,0,0,0,0
1/3/2020,17:30,0,0,0,0,0,0,0,0,0
1/3/2020,17:45,0,0,0,0,0,0,0,0,0
1/3/2020,18:00,0,0,0,0,0,0,0,0,0
1/3/2020,18:15,0,0,0,0,0,0,0,0,0
1/3/2020,18:30,0,0,0,0,0,0,0,0,0
1/3/2020,18:45,0,0,0,0,0,0,0,0,0
1/3/2020,19:00,0,0,0,0,0,0,0,0,0
1/3/2020,19:15,0,0,0,0,0,0,0,0,0
1/3/2020,19:30,0,0,0,0,0,0,0,0,0
1/3/2020,19:45,0,0,0,0,0,0,0,0,0
1/3/2020,20:00,0,0,0,0,0,0,0,0,0
1/3/2020,20:15,0,0,0,0,0,0,0,0,0
1/3/2020,20:30,0,0,0,0,0,0,0,0,0
1/3/2020,20:45,0,0,0,0,0,0,0,0,0
1/3/2020,21:00,0,0,0,0,0,0,0,0,0
1/3/2020,21:15,0,0,0,0,0,0,0,0,0
1/3/2020,21:30,0,0,0,0,0,0,0,0,0
1/3/2020,21:45,0,0,0,0,0,0,0,0,0
1/3/2020,22:00,0,0,0,0,0,0,0,0,0
1/3/2020,22:15,0,0,0,0,0,0,0,0,0
1/3/2020,22:30,0,0,0,0,0,0,0,0,0
1/3/2020,22:45,0,0,0,0,0,0,0,0,0
1/3/2020,23:00,0,0,0,0,0,0,0,0,0
1/3/2020,23:15,0,0,0,0,0,0,0,0,0
1/3/2020,23:30,0,0,0,0,0,0,0,0,0
1/3/2020,23:45,0,0,0,0,0,0,0,0,0
1/4/2020,0:00,0,0,0,0,0,0,0,0,0
1/4/2020,0:15,0,0,0,0,0,0,0,0,0
1/4/2020,0:30,0,0,0,0,0,0,0,0,0
1/4/2020,0:45,0,0,0,0,0,0,0,0,0
1/4/2020,1:00,0,0,0,0,0,0,0,0,0
1/4/2020,1:15,0,0,0,0,0,0,0,0,0
1/4/2020,1:30,0,0,0,0,0,0,0,0,0
1/4/2020,1:45,0,0,0,0,0,0,0,0,0
1/4/2020,2:00,0,0,0,0,0,0,0,0,0
1/4/2020,2:15,0,0,0,0,0,0,0,0,0
1/4/2020,2:30,0,0,0,0,0,0,0,0,0
1/4/2020,2:45,0,0,0,0,0,0,0,0,0
1/4/2020,3:00,0,0,0,0,0,0,0,0,0
1/4/2020,3:15,0,0,0,0,0,0,0,0,0
1/4/2020,3:30,0,0,0,0,0,0,0,0,0
1/4/2020,3:45,0,0,0,0,0,0,0,0,0
1/4/2020,4:00,0,0,0,0,0,0,0,0,0
1/4/2020,4:15,0,0,0,0,0,0,0,0,0
1/4/2020,4:30,0,0,0,0,0,0,0,0,0
1/4/2020,4:45,0,0,0,0,0,0,0,0,0
1/4/2020,5:00,0,0,0,0,0,0,0,0,0
1/4/2020,5:15,0,0,0,0,0,0,0,0,0
1/4/2020,5:30,0,0,0,0,0,0,0,0,0
1/4/2020,5:45,0,0,0,0,0,0,0,0,0
1/4/2020,6:00,0,0,0,0,0,0,0,0,0
1/4/2020,6:15,0,0,0,0,0,0,0,0,0
1/4/2020,6:30,0,0,0,0,0,0,0,0,0
1/4/2020,6:45,0,0,0,0,0,0,0,0,0
1/4/2020,7:00,0,0,0,0,0,0,0,0,0
1/4/2020,7:15,0,0,0,0,0,0,0,0,0
1/4/2020,7:30,0,0,0,0,0,0,0,0,0
1/4/2020,7:45,0,0,0,0,0,0,0,0,0
1/4/2020,8:00,0,0,0,0,0,0,0,0,0
1/4/2020,8:15,0,0,0,0,0,0,0,0,0
1/4/2020,8:30,0,0,0,0,0,0,0,0,0
1/4/2020,8:45,0,0,0,0,0,0,0,0,0
1/4/2020,9:00,0,0,0,0,0,0,0,0,0
1/4/2020,9:15,0,0,0,0,0,0,0,0,0
1/4/2020,9:30,0,0,0,0,0,0,0,0,0
1/4/2020,9:45,0,0,0,0,0,0,0,0,0
1/4/2020,10:00,0,0,0,0,0,0,0,0,0
1/4/2020,10:15,0,0,0,0,0,0,0,0,0
1/4/2020,10:30,0,0,0,0,0,0,0,0,0
1/4/2020,10:45,0,0,0,0,0,0,0,0,0
1/4/2020,11:00,0,0,0,0,0,0,0,0,0
1/4/2020,11:15,0,0,0,0,0,0,0,0,0
1/4/2020,11:30,0,0,0,0,0,0,0,0,0
1/4/2020,11:45,0,0,0,0,0,0,0,0,0
1/4/2020,12:00,0,0,0,0,0,0,0,0,0
1/4/2020,12:15,0,0,0,0,0,0,0,0,0
1/4/2020,12:30,0,0,0,0,0,0,0,0,0
1/4/2020,12:45,0,0,0,0,0,0,0,0,0
1/4/2020,13:00,0,0,0,0,0,0,0,0,0
1/4/2020,13:15,0,0,0,0,0,0,0,0,0
1/4/2020,13:30,0,0,0,0,0,0,0,0,0
1/4/2020,13:45,0,0,0,0,0,0,0,0,0
1/4/2020,14:00,0,0,0,0,0,0,0,0,0
1/4/2020,14:15,0,0,0,0,0,0,0,0,0
1/4/2020,14:30,0,0,0,0,0,0,0,0,0
1/4/2020,14:45,0,0,0,0,0,0,0,0,0
1/4/2020,15:00,0,0,0,0,0,0,0,0,0
1/4/2020,15:15,0,0,0,0,0,0,0,0,0
1/4/2020,15:30,0,0,0,0,0,0,0,0,0
1/4/2020,15:45,0,0,0,0,0,0,0,0,0
1/4/2020,16:00,0,0,0,0,0,0,0,0,0
1/4/2020,16:15,0,0,0,0,0,0,0,0,0
1/4/2020,16:30,0,0,0,0,0,0,0,0,0
1/4/2020,16:45,0,0,0,0,0,0,0,0,0
1/4/2020,17:00,0,0,0,0,0,0,0,0,0
1/4/2020,17:15,0,0,0,0,0,0,0,0,0
1/4/2020,17:30,0,0,0,0,0,0,0,0,0
1/4/2020,17:45,0,0,0,0,0,0,0,0,0
1/4/2020,18:00,0,0,0,0,0,0,0,0,0
1/4/2020,18:15,0,0,0,0,0,0,0,0,0
1/4/2020,18:30,0,0,0,0,0,0,0,0,0
1/4/2020,18:45,0,0,0,0,0,0,0,0,0
1/4/2020,19:00,0,0,0,0,0,0,0,0,0
1/4/2020,19:15,0,0,0,0,0,0,0,0,0
1/4/2020,19:30,0,0,0,0,0,0,0,0,0
1/4/2020,19:45,0,0,0,0,0,0,0,0,0
1/4/2020,20:00,0,0,0,0,0,0,0,0,0
1/4/2020,20:15,0,0,0,0,0,0,0,0,0
1/4/2020,20:30,0,0,0,0,0,0,0,0,0
1/4/2020,20:45,0,0,0,0,0,0,0,0,0
1/4/2020,21:00,0,0,0,0,0,0,0,0,0
1/4/2020,21:15,0,0,0,0,0,0,0,0,0
1/4/2020,21:30,0,0,0,0,0,0,0,0,0
1/4/2020,21:45,0,0,0,0,0,0,0,0,0
1/4/2020,22:00,0,0,0,0,0,0,0,0,0
1/4/2020,22:15,0,0,0,0,0,0,0,0,0
1/4/2020,22:30,0,0,0,0,0,0,0,0,0
1/4/2020,22:45,0,0,0,0,0,0,0,0,0
1/4/2020,23:00,0,0,0,0,0,0,0,0,0
1/4/2020,23:15,0,0,0,0,0,0,0,0,0
1/4/2020,23:30,0,0,0,0,0,0,0,0,0
1/4/2020,23:45,0,0,0,0,0,0,0,0,0
1/5/2020,0:00,0,0,0,0,0,0,0,0,0
1/5/2020,0:15,0,0,0,0,0,0,0,0,0
1/5/2020,0:30,0,0,0,0,0,0,0,0,0
1/5/2020,0:45,0,0,0,0,0,0,0,0,0
1/5/2020,1:00,0,0,0,0,0,0,0,0,0
1/5/2020,1:15,0,0,0,0,0,0,0,0,0
1/5/2020,1:30,0,0,0,0,0,0,0,0,0
1/5/2020,1:45,0,0,0,0,0,0,0,0,0
1/5/2020,2:00,0,0,0,0,0,0,0,0,0
1/5/2020,2:15,0,0,0,0,0,0,0,0,0
1/5/2020,2:30,0,0,0,0,0,0,0,0,0
1/5/2020,2:45,0,0,0,0,0,0,0,0,0
1/5/2020,3:00,0,0,0,0,0,0,0,0,0
1/5/2020,3:15,0,0,0,0,0,0,0,0,0
1/5/2020,3:30,0,0,0,0,0,0,0,0,0
1/5/2020,3:45,0,0,0,0,0,0,0,0,0
1/5/2020,4:00,0,0,0,0,0,0,0,0,0
1/5/2020,4:15,0,0,0,0,0,0,0,0,0
1/5/2020,4:30,0,0,0,0,0,0,0,0,0
1/5/2020,4:45,0,0,0,0,0,0,0,0,0
1/5/2020,5:00,0,0,0,0,0,0,0,0,0
1/5/2020,5:15,0,0,0,0,0,0,0,0,0
1/5/2020,5:30,0,0,0,0,0,0,0,0,0
1/5/2020,5:45,0,0,0,0,0,0,0,0,0
1/5/2020,6:00,0,0,0,0,0,0,0,0,0
1/5/2020,6:15,0,0,0,0,0,0,0,0,0
1/5/2020,6:30,0,0,0,0,0,0,0,0,0
1/5/2020,6:45,0,0,0,0,0,0,0,0,0
1/5/2020,7:00,0,0,0,0,0,0,0,0,0
1/5/2020,7:15,0,0,0,0,0,0,0,0,0
1/5/2020,7:30,0,0,0,0,0,0,0,0,0
1/5/2020,7:45,0,0,0,0,0,0,0,0,0
1/5/2020,8:00,0,0,0,0,0,0,0,0,0
1/5/2020,8:15,0,0,0,0,0,0,0,0,0
1/5/2020,8:30,0,0,0,0,0,0,0,0,0
1/5/2020,8:45,0,0,0,0,0,0,0,0,0
1/5/2020,9:00,0,0,0,0,0,0,0,0,0
1/5/2020,9:15,0,0,0,0,0,0,0,0,0
1/5/2020,9:30,0,0,0,0,0,0,0,0,0
1/5/2020,9:45,0,0,0,0,0,0,0,0,0
1/5/2020,10:00,0,0,0,0,0,0,0,0,0
1/5/2020,10:15,0,0,0,0,0,0,0,0,0
1/5/2020,10:30,0,0,0,0,0,0,0,0,0
1/5/2020,10:45,0,0,0,0,0,0,0,0,0
1/5/2020,11:00,0,0,0,0,0,0,0,0,0
1/5/2020,11:15,0,0,0,0,0,0,0,0,0
1/5/2020,11:30,0,0,0,0,0,0,0,0,0
1/5/2020,11:45,0,0,0,0,0,0,0,0,0
1/5/2020,12:00,0,0,0,0,0,0,0,0,0
1/5/2020,12:15,0,0,0,0,0,0,0,0,0
1/5/2020,12:30,0,0,0,0,0,0,0,0,0
1/5/2020,12:45,0,0,0,0,0,0,0,0,0
1/5/2020,13:00,0,0,0,0,0,0,0,0,0
1/5/2020,13:15,0,0,0,0,0,0,0,0,0
1/5/2020,13:30,0,0,0,0,0,0,0,0,0
1/5/2020,13:45,129.6479483,95.77797788,2.70E-06,0,0,0,0,0,0
1/5/2020,14:00,209.6449013,152.3239725,5.46E+00,0,0,0,0,0,0
1/5/2020,14:15,302.5211495,216.4140998,15.2202525,0,0,0,0,0,0
1/5/2020,14:30,405.4725325,286.898388,27.55318607,0,0,0,66.92645389,0,0
1/5/2020,14:45,516.6639623,362.9288548,41.79277823,63.49421181,33724.96578,0,291.0359748,0,2.311135958
1/5/2020,15:00,579.8840388,405.4920243,50.01623452,113.1635727,45324.98245,0,306.8369164,0,9.042290191
1/5/2020,15:15,644.9363725,449.3545663,58.61655765,150.440633,58062.74861,0,322.8530531,119.1305128,209.6677398
1/5/2020,15:30,711.6577004,494.4386886,67.55346495,183.2865793,71892.50969,0,339.0766219,249.3746326,304.0499186
1/5/2020,15:45,779.8996718,540.673228,76.79162516,213.8417511,86774.87452,4116.183917,355.5001903,331.9387528,381.5641718
1/5/2020,16:00,657.6281201,451.7906512,59.09722126,0,88141.40594,4861.398621,360.6620425,174.0366091,244.3687824
1/5/2020,16:15,540.7239717,367.5210927,42.67301694,0,89515.88656,5619.661831,365.8424417,0,6.514915994
1/5/2020,16:30,430.1790705,288.4638269,27.83857762,0,90898.29443,6390.885236,371.0411801,0,0
1/5/2020,16:45,327.2161476,215.3552468,15.04471948,0,92288.60783,7174.982647,376.2580522,0,0
1/5/2020,17:00,234.6588634,140.1171687,3.887289567,0,92040.55169,7034.473561,372.0014827,0,0
1/5/2020,17:15,153.2338092,75.97857819,0,0,91792.74547,6894.370183,367.7569526,0,0
1/5/2020,17:30,87.28705824,26.43096152,0,0,91545.1893,6754.672986,363.5245731,0,0
1/5/2020,17:45,42.43822787,2.512086806,0,0,91297.8833,6615.382443,359.3044563,0,0
1/5/2020,18:00,42.0783201,0,0,0,84176.41172,2723.82492,305.6705432,0,0
1/5/2020,18:15,41.72106619,0,0,0,81286.30917,1214.946675,252.7975701,0,0
1/5/2020,18:30,41.36655591,0,0,0,78433.80212,0,202.7798684,0,0
1/5/2020,18:45,41.01489203,0,0,0,75619.12841,0,156.0306132,0,0
1/5/2020,19:00,39.17753523,0,0,0,64054.26301,0,10.02014903,0,0
1/5/2020,19:15,37.48051756,0,0,0,53201.29189,0,0,0,0
1/5/2020,19:30,35.86348593,0,0,0,43082.932,0,0,0,0
1/5/2020,19:45,34.26911515,0,0,0,33724.96578,0,0,0,0
